K14574	SDO1,_SBDS;_ribosome_maturation_protein_SDO1	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K14536	RIA1;_ribosome_assembly_protein_1_[EC:3.6.5.-]	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K14539	LSG1;_large_subunit_GTPase_1_[EC:3.6.1.-]	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K14575	AFG2,_DRG1,_SPATA5;_AAA_family_ATPase	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K07178	RIOK1;_RIO_kinase_1_[EC:2.7.11.1]	01001_Protein_kinases_[BR:ko01001]|03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K07179	RIOK2;_RIO_kinase_2_[EC:2.7.11.1]	01001_Protein_kinases_[BR:ko01001]|03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]
K14483	SNORD3,_U3,_SNR17;_small_nucleolar_RNA_SNORD3	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]|03100_Non-coding_RNAs_[BR:ko03100]
K14576	RMRP;_small_nucleolar_RNA_MRP	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]|03100_Non-coding_RNAs_[BR:ko03100]
K26477	NME1;_small_nucleolar_RNA_MRP	03008_Ribosome_biogenesis_in_eukaryotes_[PATH:ko03008]|03009_Ribosome_biogenesis_[BR:ko03009]|03100_Non-coding_RNAs_[BR:ko03100]
K03076	secY;_preprotein_translocase_subunit_SecY	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03073	secE;_preprotein_translocase_subunit_SecE	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03075	secG;_preprotein_translocase_subunit_SecG	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03072	secD;_preprotein_translocase_subunit_SecD	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03074	secF;_preprotein_translocase_subunit_SecF	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K12257	secDF;_SecD/SecF_fusion_protein	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03210	yajC;_preprotein_translocase_subunit_YajC	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03217	yidC,_spoIIIJ,_OXA1,_ccfA;_YidC/Oxa1_family_membrane_protein_insertase	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03029_Mitochondrial_biogenesis_[BR:ko03029]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03070	secA;_preprotein_translocase_subunit_SecA_[EC:7.4.2.8]	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03071	secB;_preprotein_translocase_subunit_SecB	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]
K13301	secM;_secretion_monitor	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03106	SRP54,_ffh;_signal_recognition_particle_subunit_SRP54_[EC:3.6.5.4]	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K01983	ffs;_SRP_RNA	03060_Protein_export_[PATH:ko03060]|03100_Non-coding_RNAs_[BR:ko03100]
K03110	ftsY;_fused_signal_recognition_particle_receptor	02024_Quorum_sensing_[PATH:ko02024]|02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K10956	SEC61A;_protein_transport_protein_SEC61_subunit_alpha	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04145_Phagosome_[PATH:ko04145]|05110_Vibrio_cholerae_infection_[PATH:ko05110]
K09481	SEC61B,_SBH2;_protein_transport_protein_SEC61_subunit_beta	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04145_Phagosome_[PATH:ko04145]|05110_Vibrio_cholerae_infection_[PATH:ko05110]
K07342	SEC61G,_SSS1,_secE;_protein_transport_protein_SEC61_subunit_gamma_and_related_proteins	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04145_Phagosome_[PATH:ko04145]|05110_Vibrio_cholerae_infection_[PATH:ko05110]
K12275	SEC62;_translocation_protein_SEC62	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09540	SEC63,_DNAJC23;_translocation_protein_SEC63	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09490	HSPA5,_BIP;_endoplasmic_reticulum_chaperone_BiP_[EC:3.6.4.10]	03060_Protein_export_[PATH:ko03060]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04147_Exosome_[BR:ko04147]|04612_Antigen_processing_and_presentation_[PATH:ko04612]|04918_Thyroid_hormone_synthesis_[PATH:ko04918]|05012_Parkinson_disease_[PATH:ko05012]|05014_Amyotrophic_lateral_sclerosis_[PATH:ko05014]|05020_Prion_disease_[PATH:ko05020]|05022_Pathways_of_neurodegeneration_-_multiple_diseases_[PATH:ko05022]|05417_Lipid_and_atherosclerosis_[PATH:ko05417]
K03109	SRP9;_signal_recognition_particle_subunit_SRP9	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K03104	SRP14;_signal_recognition_particle_subunit_SRP14	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K03108	SRP72;_signal_recognition_particle_subunit_SRP72	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K03107	SRP68;_signal_recognition_particle_subunit_SRP68	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K03105	SRP19;_signal_recognition_particle_subunit_SRP19	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K13431	SRPR;_signal_recognition_particle_receptor_subunit_alpha	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]
K12272	SRPRB,_SRP102;_signal_recognition_particle_receptor_subunit_beta	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|04031_GTP-binding_proteins_[BR:ko04031]
K01551	arsA,_ASNA1,_GET3;_arsenite/tail-anchored_protein-transporting_ATPase_[EC:7.3.2.7_7.3.-.-]	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]
K23387	GET4;_golgi_to_ER_traffic_protein_4	03060_Protein_export_[PATH:ko03060]|03400_DNA_repair_and_recombination_proteins_[BR:ko03400]|04131_Membrane_trafficking_[BR:ko04131]
K23388	UBL4;_ubiquitin-like_protein_4	03060_Protein_export_[PATH:ko03060]|03400_DNA_repair_and_recombination_proteins_[BR:ko03400]|04131_Membrane_trafficking_[BR:ko04131]
K23390	BAG6;_large_proline-rich_protein_BAG6	03060_Protein_export_[PATH:ko03060]|03400_DNA_repair_and_recombination_proteins_[BR:ko03400]
K16365	SGTA;_small_glutamine-rich_tetratricopeptide_repeat-containing_protein_alpha	03060_Protein_export_[PATH:ko03060]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04147_Exosome_[BR:ko04147]
K22384	GET1,_WRB;_tail-anchored_protein_insertion_receptor	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]
K22386	GET2;_GET_complex_subunit_GET2	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]|04131_Membrane_trafficking_[BR:ko04131]
K27163	SND1;_SRP-independent_targeting_protein_1	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]
K27164	SND2,_TMEM208;_SRP-independent_targeting_protein_2	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]
K27165	SND3,_PHO88;_SRP-independent_targeting_protein_3	02000_Transporters_[BR:ko02000]|03060_Protein_export_[PATH:ko03060]
K03116	tatA;_sec-independent_protein_translocase_protein_TatA	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03117	tatB;_sec-independent_protein_translocase_protein_TatB	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03118	tatC;_sec-independent_protein_translocase_protein_TatC	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03425	tatE;_sec-independent_protein_translocase_protein_TatE	02044_Secretion_system_[BR:ko02044]|03060_Protein_export_[PATH:ko03060]|03070_Bacterial_secretion_system_[PATH:ko03070]
K03100	lepB;_signal_peptidase_I_[EC:3.4.21.89]	01002_Peptidases_and_inhibitors_[BR:ko01002]|03060_Protein_export_[PATH:ko03060]
K03101	lspA;_signal_peptidase_II_[EC:3.4.23.36]	01002_Peptidases_and_inhibitors_[BR:ko01002]|03060_Protein_export_[PATH:ko03060]
K12946	SPCS1;_signal_peptidase_complex_subunit_1_[EC:3.4.-.-]	03060_Protein_export_[PATH:ko03060]
K12947	SPCS2,_SPC2;_signal_peptidase_complex_subunit_2_[EC:3.4.-.-]	03060_Protein_export_[PATH:ko03060]
K12948	SPCS3,_SPC3;_signal_peptidase_complex_subunit_3_[EC:3.4.-.-]	03060_Protein_export_[PATH:ko03060]
K13280	SEC11,_sipW;_signal_peptidase_I_[EC:3.4.21.89]	01002_Peptidases_and_inhibitors_[BR:ko01002]|03060_Protein_export_[PATH:ko03060]
K09647	IMP1;_mitochondrial_inner_membrane_protease_subunit_1_[EC:3.4.21.-]	01002_Peptidases_and_inhibitors_[BR:ko01002]|03029_Mitochondrial_biogenesis_[BR:ko03029]|03060_Protein_export_[PATH:ko03060]
K09648	IMP2;_mitochondrial_inner_membrane_protease_subunit_2_[EC:3.4.21.-]	01002_Peptidases_and_inhibitors_[BR:ko01002]|03029_Mitochondrial_biogenesis_[BR:ko03029]|03060_Protein_export_[PATH:ko03060]
K13999	CKAP4,_CLIMP63;_cytoskeleton-associated_protein_4	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14000	RRBP1;_ribosome-binding_protein_1	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14001	SIL1,_SLS1;_nucleotide_exchange_factor_SIL1	03029_Mitochondrial_biogenesis_[BR:ko03029]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09486	HYOU1;_hypoxia_up-regulated_1	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09517	DNAJB11;_DnaJ_homolog_subfamily_B_member_11	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09521	DNAJC1;_DnaJ_homolog_subfamily_C_member_1	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09523	DNAJC3;_DnaJ_homolog_subfamily_C_member_3	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05164_Influenza_A_[PATH:ko05164]
K09530	DNAJC10;_DnaJ_homolog_subfamily_C_member_10_[EC:1.8.4.-]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14002	SCJ1;_DnaJ-related_protein_SCJ1	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09487	HSP90B,_TRA1;_heat_shock_protein_90kDa_beta	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04151_PI3K-Akt_signaling_pathway_[PATH:ko04151]|04626_Plant-pathogen_interaction_[PATH:ko04626]|04657_IL-17_signaling_pathway_[PATH:ko04657]|04915_Estrogen_signaling_pathway_[PATH:ko04915]|04918_Thyroid_hormone_synthesis_[PATH:ko04918]|05132_Salmonella_infection_[PATH:ko05132]|05200_Pathways_in_cancer_[PATH:ko05200]|05207_Chemical_carcinogenesis_-_receptor_activation_[PATH:ko05207]|05215_Prostate_cancer_[PATH:ko05215]|05417_Lipid_and_atherosclerosis_[PATH:ko05417]|05418_Fluid_shear_stress_and_atherosclerosis_[PATH:ko05418]
K08288	PRKCSH;_protein_kinase_C_substrate_80K-H	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K08054	CANX;_calnexin	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04091_Lectins_[BR:ko04091]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04145_Phagosome_[PATH:ko04145]|04612_Antigen_processing_and_presentation_[PATH:ko04612]|04918_Thyroid_hormone_synthesis_[PATH:ko04918]|05166_Human_T-cell_leukemia_virus_1_infection_[PATH:ko05166]
K08056	PDIA3,_GRP58;_protein_disulfide-isomerase_A3_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04147_Exosome_[BR:ko04147]|04612_Antigen_processing_and_presentation_[PATH:ko04612]|05163_Human_cytomegalovirus_infection_[PATH:ko05163]|05168_Herpes_simplex_virus_1_infection_[PATH:ko05168]|05169_Epstein-Barr_virus_infection_[PATH:ko05169]|05170_Human_immunodeficiency_virus_1_infection_[PATH:ko05170]
K08057	CALR;_calreticulin	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04145_Phagosome_[PATH:ko04145]|04148_Efferocytosis_[PATH:ko04148]|04612_Antigen_processing_and_presentation_[PATH:ko04612]|05142_Chagas_disease_[PATH:ko05142]|05163_Human_cytomegalovirus_infection_[PATH:ko05163]|05166_Human_T-cell_leukemia_virus_1_infection_[PATH:ko05166]|05168_Herpes_simplex_virus_1_infection_[PATH:ko05168]|05169_Epstein-Barr_virus_infection_[PATH:ko05169]|05170_Human_immunodeficiency_virus_1_infection_[PATH:ko05170]
K10082	LMAN2,_VIP36;_lectin,_mannose-binding_2	04091_Lectins_[BR:ko04091]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10080	LMAN1,_ERGIC53;_lectin,_mannose-binding_1	04091_Lectins_[BR:ko04091]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10081	LMAN1L,_ERGL;_lectin,_mannose-binding_1-like	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14003	PREB,_SEC12;_prolactin_regulatory_element-binding_protein	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K07953	SAR1;_GTP-binding_protein_SAR1_[EC:3.6.5.-]	04031_GTP-binding_proteins_[BR:ko04031]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05134_Legionellosis_[PATH:ko05134]
K14005	SEC31;_protein_transport_protein_SEC31	02044_Secretion_system_[BR:ko02044]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14006	SEC23;_protein_transport_protein_SEC23	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14007	SEC24;_protein_transport_protein_SEC24	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05130_Pathogenic_Escherichia_coli_infection_[PATH:ko05130]
K11718	HUGT;_UDP-glucose:glycoprotein_glucosyltransferase_[EC:2.4.1.-]	01003_Glycosyltransferases_[BR:ko01003]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10084	EDEM1;_ER_degradation_enhancer,_mannosidase_alpha-like_1	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10085	EDEM2;_ER_degradation_enhancer,_mannosidase_alpha-like_2	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10086	EDEM3;_ER_degradation_enhancer,_mannosidase_alpha-like_3	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09580	PDIA1,_P4HB;_protein_disulfide-isomerase_A1_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04147_Exosome_[BR:ko04147]
K09582	PDIA4,_ERP72;_protein_disulfide-isomerase_A4_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04918_Thyroid_hormone_synthesis_[PATH:ko04918]|05110_Vibrio_cholerae_infection_[PATH:ko05110]
K09584	PDIA6,_TXNDC7;_protein_disulfide-isomerase_A6_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13996	EPS1;_protein_disulfide-isomerase_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09586	ERP29;_endoplasmic_reticulum_protein_29	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13984	TXNDC5,_ERP46;_thioredoxin_domain-containing_protein_5_[EC:5.3.4.1]	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10950	ERO1L;_ERO1-like_protein_alpha_[EC:1.8.4.-]	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05110_Vibrio_cholerae_infection_[PATH:ko05110]|05417_Lipid_and_atherosclerosis_[PATH:ko05417]
K10976	ERO1LB;_ERO1-like_protein_beta_[EC:1.8.4.-]	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K10088	OS9;_protein_OS-9	04091_Lectins_[BR:ko04091]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14008	ERLEC1,_XTP3B;_endoplasmic_reticulum_lectin_1	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13249	SSR1;_translocon-associated_protein_subunit_alpha	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13250	SSR2;_translocon-associated_protein_subunit_beta	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13251	SSR3;_translocon-associated_protein_subunit_gamma	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K04571	SSR4;_translocon-associated_protein_subunit_delta	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14009	BCAP31,_BAP31;_B-cell_receptor-associated_protein_31	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05165_Human_papillomavirus_infection_[PATH:ko05165]
K14010	TRAM1;_translocating_chain-associated_membrane_protein_1	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K11519	DERL1;_Derlin-1	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05014_Amyotrophic_lateral_sclerosis_[PATH:ko05014]|05022_Pathways_of_neurodegeneration_-_multiple_diseases_[PATH:ko05022]
K13989	DERL2_3;_Derlin-2/3	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K24348	UBXN1_4;_UBX_domain-containing_protein_1/4	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K24349	UBXN2A;_UBX_domain-containing_protein_2A	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14011	UBXN6,_UBXD1;_UBX_domain-containing_protein_6	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K24351	UBXN8;_UBX_domain-containing_protein_8	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14012	NSFL1C,_UBX1,_SHP1;_UBX_domain-containing_protein_1	04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14013	UBX2,_SEL1;_UBX_domain-containing_protein_2	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14014	SVIP;_small_VCP/p97-interacting_protein	04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K13525	VCP,_CDC48;_transitional_endoplasmic_reticulum_ATPase	03009_Ribosome_biogenesis_[BR:ko03009]|03019_Messenger_RNA_biogenesis_[BR:ko03019]|04131_Membrane_trafficking_[BR:ko04131]|04137_Mitophagy_-_animal_[PATH:ko04137]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04147_Exosome_[BR:ko04147]|05014_Amyotrophic_lateral_sclerosis_[PATH:ko05014]|05022_Pathways_of_neurodegeneration_-_multiple_diseases_[PATH:ko05022]|05134_Legionellosis_[PATH:ko05134]
K14015	NPLOC4,_NPL4;_nuclear_protein_localization_protein_4	03009_Ribosome_biogenesis_[BR:ko03009]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K14016	UFD1;_ubiquitin_fusion_degradation_protein_1	03009_Ribosome_biogenesis_[BR:ko03009]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09502	DNAJA1;_DnaJ_homolog_subfamily_A_member_1	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09503	DNAJA2;_DnaJ_homolog_subfamily_A_member_2	03029_Mitochondrial_biogenesis_[BR:ko03029]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09507	DNAJB1;_DnaJ_homolog_subfamily_B_member_1	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|05164_Influenza_A_[PATH:ko05164]
K09508	DNAJB2;_DnaJ_homolog_subfamily_B_member_2	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09518	DNAJB12;_DnaJ_homolog_subfamily_B_member_12	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09525	DNAJC5;_DnaJ_homolog_subfamily_C_member_5	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K04079	HSP90A,_htpG;_molecular_chaperone_HtpG	01009_Protein_phosphatases_and_associated_proteins_[BR:ko01009]|03029_Mitochondrial_biogenesis_[BR:ko03029]|03051_Proteasome_[BR:ko03051]|03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]|04147_Exosome_[BR:ko04147]|04151_PI3K-Akt_signaling_pathway_[PATH:ko04151]|04217_Necroptosis_[PATH:ko04217]|04612_Antigen_processing_and_presentation_[PATH:ko04612]|04621_NOD-like_receptor_signaling_pathway_[PATH:ko04621]|04626_Plant-pathogen_interaction_[PATH:ko04626]|04657_IL-17_signaling_pathway_[PATH:ko04657]|04659_Th17_cell_differentiation_[PATH:ko04659]|04914_Progesterone-mediated_oocyte_maturation_[PATH:ko04914]|04915_Estrogen_signaling_pathway_[PATH:ko04915]|05132_Salmonella_infection_[PATH:ko05132]|05200_Pathways_in_cancer_[PATH:ko05200]|05207_Chemical_carcinogenesis_-_receptor_activation_[PATH:ko05207]|05215_Prostate_cancer_[PATH:ko05215]|05417_Lipid_and_atherosclerosis_[PATH:ko05417]|05418_Fluid_shear_stress_and_atherosclerosis_[PATH:ko05418]
K09485	HSP110;_heat_shock_protein_110kDa	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09555	BAG1;_BCL2-associated_athanogene_1	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04131_Membrane_trafficking_[BR:ko04131]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
K09556	BAG2;_BCL2-associated_athanogene_2	03110_Chaperones_and_folding_catalysts_[BR:ko03110]|04141_Protein_processing_in_endoplasmic_reticulum_[PATH:ko04141]
